transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T002966,C01020,S03669,21-01-2024 22:54,1417.53,2756334507
T002967,C02014,S00445,21-07-2024 17:29,607.14,1658055977
T002968,C02036,S02801,24-06-2025 20:10,1651.36,1283377192
T002969,C00570,S03245,11-11-2024 11:22,1079.92,1381374235
T002970,C00435,S03494,07-07-2024 23:01,1426.86,3415473284
T002971,C01671,S03629,27-12-2023 02:24,1915.37,9348567000
T002972,C04815,S01906,07-01-2024 13:21,334.41,6316492608
T002973,C04618,S04465,20-05-2025 05:21,1952.17,2033156449
T002974,C02436,S02153,03-07-2024 05:59,1347.16,4964262997
T002975,C01804,S00526,19-09-2024 21:18,1573.99,9475808489
T002976,C01796,S02590,21-04-2025 11:35,1504.87,662238522
T002977,C03778,S01197,23-02-2025 23:57,388.97,4197730370
T002978,C00529,S03044,04-04-2025 19:06,590.86,3925833159
T002979,C01156,S03811,16-08-2024 09:19,1754.96,9189962138
T002980,C04097,S04149,17-02-2024 09:12,1451.78,6893032302
T002981,C01326,S00610,22-10-2024 23:01,561.97,3364760860
T002982,C04562,S00719,11-01-2025 01:11,1972.17,4465602135
T002983,C01932,S03215,08-10-2025 06:21,1284.2,6005392613
T002984,C04754,S00541,18-12-2023 20:48,1560.83,8621193722
T002985,C01857,S01098,21-10-2025 06:29,1735.61,9807386598
T002986,C00258,S02328,17-08-2024 00:45,1421.72,2680167869
T002987,C04794,S00133,17-05-2024 17:40,228.34,5620333317
T002988,C03362,S01616,09-06-2025 07:05,1244.26,5011428087
T002989,C03251,S01447,08-10-2024 00:43,1340.22,2457476577
T002990,C00157,S03880,28-04-2025 13:52,408.43,6074237611
T002991,C03160,S03315,19-11-2025 23:35,293.07,490035809
T002992,C04965,S04238,10-07-2025 00:53,669.08,892302195
T002993,C00242,S02540,19-02-2025 10:08,1229.86,7223612936
T002994,C01912,S00757,08-05-2025 05:20,426.07,4405615431
T002995,C01329,S00105,10-10-2024 10:52,1439.63,854963891
T002996,C03136,S01774,05-01-2024 17:10,1473.09,1531981640
T002997,C01063,S00804,13-07-2024 00:51,367.59,1640973702
T002998,C03975,S02514,13-07-2024 10:46,896.3,8190488132
T002999,C04781,S01478,05-04-2024 07:12,455.9,9468831258
T003000,C01947,S03251,20-12-2024 16:43,959.81,7268814120
T003001,C03102,S03733,09-09-2025 20:24,1448.96,1729376555
T003002,C01361,S03342,21-10-2024 15:12,300.57,3293795826
T003003,C04235,S00171,26-08-2025 01:07,673.52,1178286669
T003004,C03389,S02385,13-08-2025 21:22,1695.63,6703253607
T003005,C04506,S03652,24-04-2024 23:29,1087.91,6614399061
T003006,C04973,S04185,30-03-2025 14:43,1017.88,4224221759
T003007,C01457,S02383,25-04-2025 02:46,1048.17,4378818865
T003008,C01598,S01810,23-12-2024 14:06,1253.06,8257809767
T003009,C00433,S01594,20-09-2024 17:30,1544.83,2320513608
T003010,C01471,S01814,17-07-2024 11:13,209.12,6049996465
T003011,C02897,S03055,14-01-2024 06:00,880.8,9844372747
T003012,C03437,S03238,24-01-2025 04:00,840.84,8436990812
T003013,C02201,S03670,14-01-2025 14:34,288.05,6192528678
T003014,C04552,S03411,05-05-2025 06:08,981.76,9468015349
T003015,C02815,S00450,20-04-2024 09:48,201.58,2664686852
T003016,C02696,S03446,22-04-2025 16:39,1470.49,3316354004
T003017,C03817,S04697,06-09-2024 01:04,907.66,1615824935
T003018,C02772,S02276,06-01-2024 17:14,79.57,304653101
T003019,C04858,S00435,07-11-2024 09:38,191.26,1034943782
T003020,C02173,S03056,06-12-2024 15:28,295.22,3220827073
T003021,C02244,S04222,17-08-2025 08:43,224.1,2550830683
T003022,C00516,S01412,18-09-2025 01:26,1398.01,4084687389
T003023,C02518,S02227,26-07-2024 12:04,647.34,3317889930
T003024,C02510,S03312,14-07-2025 17:09,1428.07,9646203584
T003025,C03724,S04400,14-10-2024 09:21,1540.76,3802989127
T003026,C00421,S04687,22-04-2024 03:39,1293.33,2442093449
T003027,C03028,S01418,28-06-2025 19:04,385.37,3124151993
T003028,C02197,S01790,11-05-2024 22:28,634.3,4359431293
T003029,C04640,S02003,10-01-2025 08:24,1269.77,7471902684
T003030,C04138,S03940,06-07-2024 06:37,256.22,4231872128
T003031,C01261,S01835,30-11-2023 00:01,193.26,4306162874
T003032,C00065,S03601,08-02-2024 00:19,1830.02,3172909478
T003033,C01367,S02334,16-04-2025 05:08,1846.88,541029489
T003034,C00057,S01393,23-12-2023 10:24,910.07,18397509
T003035,C03235,S00977,30-12-2024 17:37,1511.95,2232117261
T003036,C03414,S03797,27-10-2025 12:51,1013.4,7615166421
T003037,C00983,S00747,10-09-2025 03:56,1043.47,4696014969
T003038,C01733,S00569,12-06-2025 23:06,1298.06,1730571524
T003039,C01352,S01915,20-11-2024 01:17,251.14,1665420585
T003040,C04315,S02482,01-12-2024 17:56,1531.25,2760743369
T003041,C02748,S04986,16-03-2024 09:10,1961.83,1447853559
T003042,C04059,S00182,10-11-2025 11:03,183.71,3901155443
T003043,C02558,S00015,27-10-2024 22:18,1502.26,2821010997
T003044,C03861,S01189,20-09-2025 19:09,1224.07,2655755739
T003045,C04717,S01180,15-11-2024 12:51,1451.24,7999819757
T003046,C04718,S01000,10-02-2024 14:52,139.84,3544727669
T003047,C00606,S00114,09-12-2023 20:36,1920.28,2918099828
T003048,C02700,S01400,28-08-2024 14:34,299.18,4356651577
T003049,C02082,S04166,09-08-2025 04:25,1748.37,4032804514
T003050,C02833,S01722,14-01-2025 18:40,523.58,8978167326
T003051,C03840,S01941,08-12-2023 19:02,64.95,3438714832
T003052,C03529,S01620,16-11-2025 14:05,1436.27,8596643360
T003053,C03863,S00290,28-03-2024 09:29,1615.33,3688554420
T003054,C03740,S01480,30-07-2025 14:18,887.23,490835629
T003055,C01043,S02897,22-04-2024 12:38,1304.7,9087571960
T003056,C00689,S01002,11-12-2023 13:38,1466.83,5143377661
T003057,C04551,S04439,10-05-2024 13:38,231.53,9800497952
T003058,C03964,S01026,15-06-2025 23:15,130.01,4186473969
T003059,C02464,S01568,19-12-2024 19:22,1953.03,7860626069
T003060,C02019,S04538,23-08-2024 12:30,1450.73,3183232245
T003061,C04089,S04473,15-10-2024 06:52,1904.76,6378567638
T003062,C02491,S02823,07-02-2024 03:40,506.6,7259749582
T003063,C00508,S04382,20-11-2025 17:58,1219.4,6973729591
T003064,C03398,S02168,13-04-2025 22:30,1296.92,5231245701
T003065,C04294,S01297,04-06-2024 00:04,512.95,4993752873
T003066,C04640,S04301,09-05-2025 11:06,87.91,6078769453
T003067,C03089,S00562,26-10-2024 10:42,681.76,178587379
T003068,C00106,S01152,05-12-2023 23:13,1703.22,7281755597
T003069,C04427,S00766,17-02-2024 10:47,939.97,2731087828
T003070,C01898,S01377,19-02-2025 09:33,889.6,352365969
T003071,C04762,S02873,30-08-2024 22:04,1230.29,7185342454
T003072,C00241,S00825,09-11-2025 04:00,1811.94,5968471190
T003073,C02215,S03554,07-11-2025 14:43,1942.7,3215303039
T003074,C02840,S02088,28-11-2024 04:24,869.25,9307691841
T003075,C01501,S01317,24-05-2024 14:48,90.14,7570185870
T003076,C00386,S02813,24-01-2025 06:50,83.8,1076357873
T003077,C02848,S04162,16-09-2024 13:30,1055.61,88925440
T003078,C00972,S02083,28-11-2023 01:12,1754.19,7222683178
T003079,C02774,S00134,19-11-2025 11:03,614.55,7861706800
T003080,C04769,S04215,18-10-2025 19:57,1027.32,9673282700
T003081,C02514,S04737,01-10-2024 03:02,1413.41,7764197350
T003082,C04506,S00687,28-08-2025 09:23,997.24,4944331976
T003083,C04630,S04606,13-05-2024 02:38,758.83,2612244410
T003084,C02737,S03027,11-11-2025 12:15,927.27,7390602897
T003085,C04896,S03766,02-06-2025 03:36,910.21,6797547107
T003086,C04866,S02977,23-02-2025 16:40,1276.72,9024537628
T003087,C03195,S04545,09-10-2024 22:31,329.43,6825079236
T003088,C00884,S04921,16-05-2024 07:52,253.02,1334437882
T003089,C04532,S00969,04-04-2025 06:48,110.7,3478228879
T003090,C01318,S01039,10-09-2024 03:46,1174.72,9184777641
T003091,C04541,S04400,06-03-2024 11:17,1635.65,6234617330
T003092,C02226,S02667,31-12-2024 11:06,304.58,1099082704
T003093,C02303,S01308,27-02-2025 11:28,377.95,5071584440
T003094,C00407,S02102,04-02-2025 16:50,202.76,9393783192
T003095,C00735,S04727,29-08-2025 06:50,63.39,2995888179
T003096,C03128,S04151,27-06-2025 23:24,1313.93,9010163146
T003097,C02606,S02141,11-07-2025 20:13,361.78,5726595560
T003098,C01453,S02921,27-12-2023 09:52,1653.97,2485633571
T003099,C03235,S03541,09-04-2025 08:31,521.15,1239055449
T003100,C02426,S02290,03-11-2025 18:24,1481.63,2454702137
T003101,C01309,S04134,03-11-2025 01:16,457.65,4318658761
T003102,C03644,S02113,08-03-2024 15:23,536.49,6441813322
T003103,C03335,S03099,30-04-2024 03:45,168.72,1051820060
T003104,C02000,S04716,12-12-2024 21:09,362.4,6065091989
T003105,C03572,S00450,13-09-2024 16:06,1532.26,1112611330
T003106,C02570,S03759,15-03-2025 10:31,375.3,3221591775
T003107,C00494,S03424,21-09-2024 00:29,1160.84,5190797886
T003108,C02874,S01905,18-09-2024 05:47,1278.44,373265662
T003109,C00357,S03662,25-08-2025 04:27,1162.73,9234586579
T003110,C04860,S02965,02-11-2025 01:11,1873.6,7751320715
T003111,C02786,S00777,21-10-2025 23:00,622.18,900595839
T003112,C01542,S00776,28-07-2024 08:33,1299.44,7216476385
T003113,C01819,S04988,03-12-2023 06:39,1487.8,4908478088
T003114,C02402,S03690,06-05-2025 03:40,1401.03,7287217987
T003115,C03245,S02123,12-10-2024 06:46,1863.68,8991665078
T003116,C00743,S02308,10-12-2023 03:08,881.3,6807778751
T003117,C03135,S00824,19-06-2024 11:47,1259.96,8450549481
T003118,C02528,S01165,17-12-2024 20:19,1804.33,6881971445
T003119,C02887,S02148,26-12-2023 03:39,1755.15,6770370187
T003120,C02045,S02640,08-01-2024 07:55,647.71,1716091941
T003121,C00100,S03824,13-04-2025 18:42,723.63,2546165732
T003122,C02544,S02311,12-11-2025 06:35,1698.54,4189692611
T003123,C00087,S04571,20-10-2024 14:08,814.3,879746129
T003124,C03859,S00773,05-05-2024 02:33,400.94,5735567689
T003125,C03737,S03219,02-03-2024 09:19,827.79,3070001116
T003126,C04082,S02907,23-03-2025 18:55,840.94,567000524
T003127,C01977,S02362,08-09-2024 09:30,437.48,7983449924
T003128,C01396,S03409,26-04-2024 22:35,208.07,7176531854
T003129,C00226,S03396,13-01-2024 19:06,1949.76,9211045943
T003130,C00292,S03047,12-08-2025 10:08,1312.15,8534731437
T003131,C02657,S04357,26-09-2025 01:04,586.18,3818271572
T003132,C00186,S00834,01-02-2024 08:08,1547,8139558820
T003133,C00365,S04636,18-02-2024 16:01,71.45,3401092239
T003134,C00732,S00835,23-02-2024 08:26,1904.64,9605867972
T003135,C04884,S00891,22-04-2024 16:56,1548.41,5195965380
T003136,C03702,S03750,27-06-2024 14:54,1915.1,5584047441
T003137,C03438,S01315,06-07-2025 18:44,1947.37,1881635831
T003138,C01075,S01218,23-10-2024 13:43,1870.24,3210134272
T003139,C02299,S01224,29-09-2024 00:12,182.93,7240247625
T003140,C04487,S00774,19-06-2024 10:59,1063.68,4719897323
T003141,C04177,S02527,26-05-2025 17:39,119.59,2772612345
T003142,C04006,S01361,21-03-2025 11:51,1589.79,5636726710
T003143,C02098,S00005,02-05-2025 10:59,1992.9,1798356360
T003144,C02312,S01186,30-12-2024 15:49,1430.77,4197799674
T003145,C01051,S02171,03-10-2025 18:48,568.07,6711342185
T003146,C02904,S04202,04-12-2024 13:16,795.23,287186805
T003147,C03261,S01143,14-11-2025 15:28,872.72,6026373875
T003148,C04555,S03812,28-02-2025 11:27,1788.37,4939041905
T003149,C01598,S00442,11-06-2024 23:47,115.19,4603805693
T003150,C00781,S02493,06-12-2024 11:58,797.36,4495220532
T003151,C01463,S03918,23-09-2024 03:59,1783.23,4759671623
T003152,C04176,S04777,12-03-2024 21:30,1261.13,4524881981
T003153,C00503,S02186,30-03-2025 17:37,703.48,3891518851
T003154,C03125,S00938,01-07-2024 05:41,1454.86,482051926
T003155,C03010,S03858,29-10-2025 23:51,1712.33,6247863007
T003156,C04656,S01319,24-03-2024 11:48,121.85,6189201723
T003157,C03129,S04638,21-03-2024 11:24,530.88,257911545
T003158,C04194,S01399,10-03-2025 14:59,1312.92,2073320053
T003159,C03154,S00729,21-09-2024 23:17,1373.53,9734287079
T003160,C00776,S04640,02-02-2024 20:19,201.78,586168703
T003161,C01140,S03681,20-11-2024 21:52,991.44,4800545287
T003162,C00012,S00406,16-12-2024 22:44,1079.33,6004899814
T003163,C02907,S00680,17-09-2024 15:08,193.46,1606813355
T003164,C01499,S04661,04-05-2024 06:30,1477.52,5517711503
T003165,C02500,S03171,16-02-2025 05:42,508.42,4013945414
T003166,C01927,S00527,11-09-2025 02:30,1207.68,2476916764
T003167,C03218,S03930,12-06-2025 08:55,699.96,7470443307
T003168,C00891,S00188,04-02-2025 16:11,1737.4,3097942904
T003169,C00205,S02626,14-08-2024 03:54,1806.06,6392310969
T003170,C03987,S00162,01-02-2024 13:50,557.33,1355284991
T003171,C02273,S04720,06-01-2024 21:38,602.63,2559369126
T003172,C00014,S02015,01-03-2025 19:25,1843.66,6576548404
T003173,C00430,S02186,18-02-2024 07:13,627.85,6390277003
T003174,C04312,S02473,18-07-2025 11:36,1366.16,6759219977
T003175,C03858,S02305,25-09-2025 16:10,1289.78,4343192095
T003176,C03371,S00823,07-01-2025 00:01,1347.64,448595786
T003177,C01156,S04890,24-07-2025 19:05,186.31,860287589
T003178,C04494,S03207,25-12-2023 19:19,236.56,2883719728
T003179,C01856,S01198,23-12-2023 11:16,287.43,7882406880
T003180,C00552,S01821,07-09-2025 22:41,1023.25,9427558770
T003181,C02206,S04545,04-12-2024 05:07,1047.52,9054302087
T003182,C01548,S01709,22-09-2025 17:11,144.02,7234640368
T003183,C03947,S03089,29-06-2025 22:39,1397.31,6459820721
T003184,C02268,S01625,30-11-2023 00:06,1225.99,2581041751
T003185,C02010,S02517,11-10-2025 12:50,1750.5,3434777745
T003186,C01142,S02792,09-08-2024 19:17,1200.08,8328010543
T003187,C00559,S01247,25-05-2025 07:34,1181.68,7796832538
T003188,C00916,S04630,25-04-2024 07:47,1184.4,5938878940
T003189,C04161,S03448,09-02-2024 06:48,960.98,5352161126
T003190,C02078,S04031,31-03-2025 00:51,407.65,8386618512
T003191,C01945,S01664,02-06-2025 16:59,1107.21,6582227295
T003192,C01288,S01555,15-04-2024 18:33,1082.04,8784565321
T003193,C01502,S04711,10-08-2025 18:31,1359.5,4127802141
T003194,C03275,S01616,24-01-2025 18:03,614.95,7181032639
T003195,C03607,S01058,19-07-2024 02:31,1268.49,7085841339
T003196,C03831,S02049,30-10-2024 12:23,1536.43,7711271349
T003197,C03937,S02137,30-07-2025 22:47,495.15,9547637972
T003198,C00272,S01319,16-04-2025 10:53,663.59,7374529526
T003199,C02566,S02681,09-12-2024 23:46,1204.79,5877090142
T003200,C03368,S02109,15-08-2024 23:51,1981.93,3940387317
T003201,C01735,S00859,08-12-2023 07:24,1285.28,1830108786
T003202,C00304,S01054,16-08-2025 18:21,461.54,3535623866
T003203,C03577,S04106,28-03-2024 21:22,1655.04,6251039607
T003204,C04077,S02366,01-04-2025 07:08,631.82,1537540749
T003205,C03821,S02727,08-08-2025 10:06,1557.27,6913173007
T003206,C03120,S02545,28-04-2024 14:40,439.45,2322509102
T003207,C03182,S04965,06-12-2024 06:54,1074.06,6125425479
T003208,C01825,S01725,19-03-2024 02:43,1490.63,4975652226
T003209,C00826,S03210,23-07-2025 08:57,1928.53,5931301313
T003210,C03058,S03672,22-01-2025 20:51,857.83,129904844
T003211,C02718,S00851,13-08-2025 23:55,983.66,4669173994
T003212,C01564,S00211,15-08-2024 18:23,409.74,6504656619
T003213,C02262,S02659,18-10-2025 16:52,1442.3,1440314986
T003214,C04771,S02879,04-02-2024 14:04,1297.51,2532354295
T003215,C04599,S01009,14-01-2024 20:30,1371.32,5884165870
T003216,C04953,S04346,18-08-2025 03:02,1277.46,4479541115
T003217,C03606,S00541,25-10-2024 17:20,930.39,8926788942
T003218,C03144,S01625,09-07-2024 14:17,1121.8,6269400260
T003219,C02745,S00799,21-12-2023 18:26,975.92,139095552
T003220,C03898,S03801,23-10-2025 15:06,1053.97,3812054476
T003221,C01657,S03037,25-03-2024 09:03,946.62,1747162991
T003222,C01998,S03479,21-07-2024 11:26,647.06,8998697777
T003223,C02047,S00191,19-03-2025 04:41,1899.29,6443136664
T003224,C03216,S03672,04-03-2025 07:45,1814.62,2715307877
T003225,C00679,S00998,03-09-2024 05:29,1199.59,3880734289
T003226,C04957,S01989,31-07-2024 06:32,1596.98,1387940338
T003227,C03973,S00327,22-01-2025 13:01,1609.64,3229834917
T003228,C03428,S00748,18-03-2024 00:42,1761.2,6956077344
T003229,C01562,S00655,05-09-2024 09:58,1235.91,6172121631
T003230,C01192,S04862,11-03-2025 06:26,277.13,1114610998
T003231,C00949,S02507,16-05-2024 01:23,1187.05,2316543268
T003232,C02802,S00373,21-05-2024 23:59,151.64,1946946189
T003233,C01889,S01491,29-08-2024 21:42,1026.59,4336207659
T003234,C04611,S04545,06-01-2025 01:42,759.33,1575944024
T003235,C03267,S00284,17-08-2025 00:45,544.93,8002560644
T003236,C00317,S03201,06-11-2024 20:27,331.76,7391939030
T003237,C00759,S01710,19-07-2025 14:13,1275.38,6395499313
T003238,C02277,S02364,06-04-2025 05:21,525.7,6370111103
T003239,C01220,S03409,20-05-2025 03:21,1801.08,8507389037
T003240,C01930,S02455,12-11-2024 14:45,65.23,8200808270
T003241,C01329,S02893,28-02-2025 06:38,1119.32,6456073027
T003242,C01785,S03813,01-09-2024 15:46,1862.05,3051545238
T003243,C04501,S01167,02-10-2025 07:12,1612.7,9184194786
T003244,C04955,S02386,27-11-2023 06:16,874.19,9064762733
T003245,C02377,S00109,20-06-2024 14:28,818.56,8529224730
T003246,C00748,S04720,15-08-2025 12:14,1695.83,8625677719
T003247,C04058,S03619,14-05-2025 21:51,1741.28,6711372847
T003248,C03830,S02685,11-02-2025 18:12,675.06,8797160479
T003249,C02814,S01258,27-06-2024 01:12,1828.4,6631138980
T003250,C00795,S02091,31-03-2024 03:39,182.31,1081268082
T003251,C04231,S01918,06-09-2024 15:34,517.46,9046971238
T003252,C04248,S00244,28-06-2025 17:31,269.14,4819962233
T003253,C04743,S03344,04-02-2024 12:36,979.85,4765222462
T003254,C03289,S00479,17-01-2025 09:35,121.18,935313137
T003255,C00786,S01704,01-09-2024 07:30,1765.63,3638246195
T003256,C00987,S03532,25-07-2024 12:29,143.93,3170724641
T003257,C02932,S01673,16-04-2025 14:09,1943.21,5777186536
T003258,C01822,S00583,03-11-2024 04:32,1653.36,1126814358
T003259,C01286,S01542,09-06-2025 04:14,1905.11,2580702901
T003260,C02574,S02283,24-06-2024 21:48,1872.64,5818264474
T003261,C03082,S02954,01-04-2024 23:49,1273.91,2904815708
T003262,C01256,S01418,08-01-2025 05:49,712.66,7810789395
T003263,C02985,S00755,25-09-2024 02:07,1513.75,797016961
T003264,C02650,S03065,15-11-2024 06:38,1592.36,9627344507
T003265,C00428,S04410,28-03-2025 14:29,1601.42,4034561724
T003266,C01807,S04116,08-10-2024 11:22,151.35,1362235230
T003267,C04323,S03890,05-02-2024 06:31,350.52,9306564853
T003268,C04833,S03176,31-12-2024 19:38,505.3,2301622739
T003269,C00603,S02294,25-07-2025 15:23,1771.73,8634880645
T003270,C02898,S03565,08-05-2024 07:49,1994.77,4952620727
T003271,C03569,S04907,16-11-2025 19:45,1835.14,9701656215
T003272,C02565,S00572,18-09-2024 05:52,1866.18,1043905010
T003273,C00404,S04219,11-07-2024 03:16,624.02,9945932567
T003274,C01766,S03090,08-05-2024 09:16,1878.22,7039254964
T003275,C02456,S04435,04-04-2025 16:55,701.76,1876930518
T003276,C03933,S02699,26-08-2024 16:01,1248.82,112289734
T003277,C00106,S00976,14-04-2024 12:56,192.18,7672130338
T003278,C01519,S01557,15-09-2024 09:55,1838.9,3657470150
T003279,C03822,S04562,02-11-2024 22:32,1794.6,7761284640
T003280,C00919,S00108,15-04-2025 14:48,839.36,5667585251
T003281,C04595,S03303,07-07-2025 18:24,1950.63,3037409680
T003282,C04818,S01062,05-01-2024 07:58,1547.73,678062721
T003283,C00910,S03525,14-02-2024 22:33,589.38,7060154362
T003284,C00212,S03398,19-01-2025 04:49,1371.1,2467799207
T003285,C04295,S04987,06-04-2024 23:51,1979.2,7287988229
T003286,C02369,S02865,21-12-2023 17:28,929.12,6117381586
T003287,C04114,S04827,19-06-2024 22:59,903.39,1049026627
T003288,C03457,S01127,27-03-2024 20:00,1651,308008579
T003289,C04153,S02534,14-12-2023 15:35,1003.68,8588917459
T003290,C02664,S01434,10-06-2025 21:44,384.52,9211426616
T003291,C02192,S04181,13-10-2025 01:19,1069.72,7563867197
T003292,C03391,S04079,22-09-2025 09:56,747.69,5449457614
T003293,C02739,S03027,03-04-2025 06:10,599.94,5194322313
T003294,C02534,S02592,02-01-2025 14:43,1380.35,2254851000
T003295,C00684,S00536,03-12-2024 00:33,997.81,8416446939
T003296,C01700,S01463,05-07-2025 11:24,1422.8,9996181447
T003297,C00887,S02021,28-09-2025 02:16,724.82,4637135755
T003298,C01358,S00876,07-09-2024 09:32,1727.27,1493794555
T003299,C01929,S03286,03-11-2024 14:37,453.18,9286954349
T003300,C00805,S02085,07-01-2024 07:35,469.84,1960592475
T003301,C01414,S03436,23-12-2023 05:37,505.07,4460713338
T003302,C04662,S01964,10-04-2025 16:59,861.96,8203901487
T003303,C01744,S03685,06-08-2025 10:34,886.21,7333637959
T003304,C00839,S04124,10-05-2025 13:26,548.32,2735159290
T003305,C01316,S03969,11-07-2024 02:11,1390.6,872519880
T003306,C00247,S04366,21-08-2025 04:02,1669.56,4692615201
T003307,C03892,S00487,17-03-2025 13:52,1782.92,4423168666
